user_id,order_date,amount
EB-13705,2017-05-08,41.47200000000001
HG-14965,2017-11-04,70.72000000000001
BF-11080,2017-12-05,21.6
BF-11080,2017-12-05,11.07
CS-11950,2017-10-24,11.68
BS-11380,2017-11-16,86.352
BS-11380,2017-11-16,139.96000000000004
MH-17785,2017-09-23,9.248
MH-17455,2017-02-13,90.64
EP-13915,2017-11-12,11.56
FO-14305,2017-06-08,89.54400000000001
FO-14305,2017-06-08,35.168
HP-14815,2017-01-23,95.984
HP-14815,2017-01-23,4.938000000000001
MS-17770,2017-08-31,193.95
LC-16885,2017-11-16,119.94
LC-16885,2017-11-16,12.419999999999998
AH-10465,2017-04-02,14.94
KL-16645,2017-11-13,22.0
EP-13915,2017-12-13,8.64
EP-13915,2017-12-13,38.88
EP-13915,2017-12-13,12.96
FW-14395,2017-01-02,16.59
KA-16525,2017-05-30,35.099999999999994
SC-20050,2017-09-30,11.645999999999995
PG-18895,2017-06-20,32.400000000000006
TA-21385,2017-04-04,7.04
NK-18490,2017-09-24,31.08
NK-18490,2017-09-24,7.3
KM-16660,2017-12-15,22.83
KM-16660,2017-12-15,54.32
KM-16660,2017-12-15,196.776
LB-16795,2017-07-31,11.54
LB-16795,2017-07-31,11.01
JS-16030,2017-10-19,39.62400000000001
SC-20380,2017-09-17,89.97
KM-16720,2017-12-02,4.36
JE-15715,2017-11-14,34.24
KD-16615,2017-03-16,70.464
KD-16615,2017-03-16,19.68
EP-13915,2017-11-28,62.65
BP-11290,2017-11-24,364.08
BP-11290,2017-11-24,71.08800000000001
LC-16870,2017-03-27,8.26
LC-16870,2017-03-27,17.76
LC-16870,2017-03-27,332.94
LC-16870,2017-03-27,17.64
KM-16375,2017-11-04,4.3
DB-13660,2017-02-28,9.84
DB-13660,2017-02-28,7.78
LW-17215,2017-12-09,54.900000000000006
TC-21535,2017-12-07,50.04
CJ-12010,2017-03-27,39.992
JK-15730,2017-09-29,97.3
JW-15955,2017-07-27,194.848
PT-19090,2017-07-21,2.112
JS-15685,2017-06-19,129.3
JS-15685,2017-06-19,11.568
NF-18385,2017-07-16,242.35200000000003
MH-17290,2017-09-02,43.1
MH-17290,2017-09-02,147.92
GA-14515,2017-06-19,50.32
GA-14515,2017-06-19,24.56
HR-14770,2017-01-14,67.4
HR-14770,2017-01-14,2.52
HR-14770,2017-01-14,67.8
HR-14770,2017-01-14,18.76
HR-14770,2017-01-14,12.12
HR-14770,2017-01-14,11.34
HR-14770,2017-01-14,18.96
MH-17455,2017-10-06,290.336
MH-17455,2017-10-06,19.152
BE-11455,2017-04-20,8.700000000000001
BE-11455,2017-04-20,122.382
CA-12265,2017-10-12,9.96
VG-21805,2017-03-19,8.94
SC-20845,2017-08-21,237.09600000000003
SC-20845,2017-08-21,22.752
SC-20845,2017-08-21,6.672000000000001
TM-21010,2017-01-29,12.96
TM-21010,2017-01-29,94.85
TM-21010,2017-01-29,13.48
TM-21010,2017-01-29,14.91
JF-15490,2017-05-06,191.968
SC-20575,2017-06-24,102.93
HW-14935,2017-06-01,83.97
HW-14935,2017-06-01,39.89
HW-14935,2017-06-01,17.38
AJ-10945,2017-10-06,9.344
CL-12700,2017-09-16,18.0
RB-19435,2017-12-11,40.2
RB-19435,2017-12-11,22.75
TB-21055,2017-08-03,16.520000000000003
RA-19885,2017-11-17,79.99
DB-13060,2017-02-26,91.96
DB-13060,2017-02-26,258.576
DB-13060,2017-02-26,29.6
